teamId,location,name,abbreviation,displayName,shortDisplayName,color,alternateColor,logoURL,venueId,slug
3735,Telstar,Telstar,TEL,Telstar,Telstar,C60000,FCEE33,https://a.espncdn.com/i/teamlogos/soccer/500/3735.png,3410,ned.sc_stormvogels_telstar
3736,SC Cambuur,SC Cambuur,CAM,SC Cambuur,Cambuur,FCEE33,98994e,https://a.espncdn.com/i/teamlogos/soccer/500/3736.png,10060,ned.cambuur_leeuwarden
3746,SK Sturm Graz,SK Sturm Graz,STG,SK Sturm Graz,Sturm Graz,ffffff,000000,https://a.espncdn.com/i/teamlogos/soccer/500/3746.png,6264,aut.sk_sturm_graz
3747,Granada,Granada,GRA,Granada,Granada,C8142F,3366CC,https://a.espncdn.com/i/teamlogos/soccer/500/3747.png,4207,esp.granada_cf
3748,Pontevedra,Pontevedra,PON,Pontevedra,Pontevedra,000000,000000,,0,esp.pontevedra
3751,Elche,Elche,ELC,Elche,Elche,ffffff,288A00,https://a.espncdn.com/i/teamlogos/soccer/500/3751.png,4016,esp.elche
3752,Eibar,Eibar,EIB,Eibar,Eibar,c00000,000099,https://a.espncdn.com/i/teamlogos/soccer/500/3752.png,5111,esp.eibar
3769,SV Wehen Wiesbaden,SV Wehen Wiesbaden,WEH,SV Wehen Wiesbaden,Wehen Wiesbaden,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/3769.png,3364,ger.sv_wehen
3770,VfR Aalen,VfR Aalen,VfR Aalen,VfR Aalen,VfR Aalen,,,,0,betbrain.vfr_aalen
3775,Helmond Sport,Helmond Sport,HEL,Helmond Sport,Helmond Spor,C60000,091453,https://a.espncdn.com/i/teamlogos/soccer/500/3775.png,3413,ned.helmond_sport
3784,TUS Koblenz,TUS Koblenz,TUS Koblenz,TUS Koblenz,TUS Koblenz,,,,0,ger.tus_koblenz
3788,Sporting Gijón,Sporting Gijón,RSG,Sporting Gijón,Sporting,C8142F,1a1a1a,https://a.espncdn.com/i/teamlogos/soccer/500/3788.png,4155,esp.sporting_gijon
3794,Antalyaspor,Antalyaspor,ANT,Antalyaspor,Antalyaspor,C60000,fafafc,https://a.espncdn.com/i/teamlogos/soccer/500/3794.png,6522,tur.antalyaspor
3802,AFC Wimbledon,AFC Wimbledon,WIM,AFC Wimbledon,Wimbledon,0000d4,ffff00,https://a.espncdn.com/i/teamlogos/soccer/500/3802.png,8528,betbrain.afc_wimbledon
3812,SV Darmstadt 98,SV Darmstadt 98,SVD,SV Darmstadt 98,Darmstadt,003399,fafafc,https://a.espncdn.com/i/teamlogos/soccer/500/3812.png,5033,betbrain.sv_darmstadt_98
3822,Rio Ave,Rio Ave,RIO,Rio Ave,Rio Ave,3b8649,FF621A,https://a.espncdn.com/i/teamlogos/soccer/500/3822.png,3436,por.rio_ave
3841,FC Augsburg,FC Augsburg,FCA,FC Augsburg,Augsburg,ffffff,03915c,https://a.espncdn.com/i/teamlogos/soccer/500/3841.png,4446,ger.fc_augsburg
3842,Cádiz,Cádiz,CAD,Cádiz,Cádiz,ffff00,1a1a1a,https://a.espncdn.com/i/teamlogos/soccer/500/3842.png,1963,esp.cadiz
3849,FC Erzgebirge Aue,FC Erzgebirge Aue,ERZ,FC Erzgebirge Aue,Erzgebirge,5d2c7a,fbf9fc,https://a.espncdn.com/i/teamlogos/soccer/500/3849.png,4384,ger.fc_erzgebirge_aue
3850,Krylia Sovetov,Krylia Sovetov,KSS,Krylia Sovetov,Krylia,6c7ad3,a6110a,https://a.espncdn.com/i/teamlogos/soccer/500/3850.png,7531,rus.pfk_samara_kryliya_sovetov
3851,Rubin Kazan,Rubin Kazan,RUB,Rubin Kazan, Rubin Kazan,8E003B,378464,https://a.espncdn.com/i/teamlogos/soccer/500/3851.png,5707,rus.fk_rubin_kazan
3852,Rostov,Rostov,ROS,Rostov,Rostov,000054,ffff00,https://a.espncdn.com/i/teamlogos/soccer/500/3852.png,7533,rus.fk_rostov-na-donu
3891,Fleetwood Town,Fleetwood Town,FLE,Fleetwood Town,Fleetwood Town,C8142F,ffff00,https://a.espncdn.com/i/teamlogos/soccer/500/3891.png,3672,team.fleetwood_town.betbrain
3956,Pisa,Pisa,PIS,Pisa,Pisa,1a1a1a,1a1a1a,https://a.espncdn.com/i/teamlogos/soccer/500/3956.png,3570,ita.pisa
3997,Sassuolo,Sassuolo,SAS,Sassuolo,Sassuolo,0fa653,000000,https://a.espncdn.com/i/teamlogos/soccer/500/3997.png,5275,ita.sassuolo
4007,Monza,Monza,MON,Monza,Monza,C8142F,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/4007.png,2470,ita.monza
4050,Cremonese,Cremonese,CRE,Cremonese,Cremonese,FF0000,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/4050.png,2461,ita.cremonese
4129,Everton CD,Everton CD,EVE,Everton CD,Everton CD,212121,000000,https://a.espncdn.com/i/teamlogos/soccer/500/4129.png,1820,chi.everton_cd
4132,Unión Española,Unión Española,UNI,Unión Española,Unión Española,C22222,000000,https://a.espncdn.com/i/teamlogos/soccer/500/4132.png,5406,chi.union_espaola
4133,Cobresal,Cobresal,COB,Cobresal,Cobresal,fd0000,fd0000,https://a.espncdn.com/i/teamlogos/soccer/500/4133.png,5424,chi.cobresal
4134,Huachipato,Huachipato,HUA,Huachipato,Huachipato,023396,000000,https://a.espncdn.com/i/teamlogos/soccer/500/4134.png,2052,chi.huachipato
4138,Audax Italiano,Audax Italiano,AUD,Audax Italiano,Audax Italiano,046904,000000,https://a.espncdn.com/i/teamlogos/soccer/500/4138.png,3068,chi.audax_italiano
4139,Universidad de Chile,Universidad de Chile,U. de Chile,Universidad de Chile,U de Chile,0232cc,000000,https://a.espncdn.com/i/teamlogos/soccer/500/4139.png,0,chi.universidad_de_chile
4153,New Zealand,New Zealand,NZL,New Zealand,New Zealand,273476,ffffff,https://a.espncdn.com/i/teamlogos/countries/500/nzl.png,10007,nzl.w
4384,Singapore,Singapore,SIN,Singapore,Singapore,ed2939,ffffff,https://a.espncdn.com/i/teamlogos/countries/500/sin.png,0,sin
4396,Thailand,Thailand,THA,Thailand,Thailand,273476,dd2c33,https://a.espncdn.com/i/teamlogos/countries/500/tha.png,0,tha
4405,SC Rheindorf Altach,SC Rheindorf Altach,SCR,SC Rheindorf Altach,SC Rheindorf,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/4405.png,6394,aut.sc_rheindorf_altach
4411,LASK Linz,LASK Linz,LAS,LASK Linz,LASK Linz,ffffff,000000,https://a.espncdn.com/i/teamlogos/soccer/500/4411.png,7303,aut.lask_linz
4422,Palestino,Palestino,PAL,Palestino,Palestino,2a1b07,000000,https://a.espncdn.com/i/teamlogos/soccer/500/4422.png,5429,chi.palestino
4426,FC Dordrecht,FC Dordrecht,DOR,FC Dordrecht,Dordrecht,307B64,091453,https://a.espncdn.com/i/teamlogos/soccer/500/4426.png,2475,ned.dordrecht_90
4438,Castellón,Castellón,CAS,Castellón,Castellón,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/4438.png,2371,esp.castellon
4471,Karlsruher SC,Karlsruher SC,KSC,Karlsruher SC,Karlsruher,2563B8,2563B8,https://a.espncdn.com/i/teamlogos/soccer/500/4471.png,2676,ger.karlsruhe
4475,Conquense,Conquense,CON,Conquense,Conquense,000000,000000,,0,
4492,Gimnastic de Tarragona,Gimnastic de Tarragona,GIM,Gimnastic de Tarragona,Gimnastic,EF2000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/4492.png,0,esp.gimnastic_de_tarragona
4515,Mirandés,Mirandés,MIR,Mirandés,Mirandés,000000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/4515.png,4668,team.mirandes.betbrain
4703,Salford City,Salford City,SAL,Salford City,Salford City,C8142F,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/4703.png,6487,betbrain.salford_city
4771,Real Salt Lake,Real Salt Lake,RSL,Real Salt Lake,Salt Lake,a32035,daa900,https://a.espncdn.com/i/teamlogos/soccer/500/4771.png,4062,usa.real_salt_lake
4773,Portuguesa,Portuguesa,PTG,Portuguesa,Portuguesa,417505,DC0000,https://a.espncdn.com/i/teamlogos/soccer/500/4773.png,5491,bra.portuguesa
4774,Ituano,Ituano,ITU,Ituano,Ituano,C60000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/4774.png,5481,bra.ituano
4811,Caracas FC,Caracas FC,CAR,Caracas FC,Caracas,E22B2D,fafafc,https://a.espncdn.com/i/teamlogos/soccer/500/4811.png,5413,ven.caracas
4812,Deportivo Cuenca,Deportivo Cuenca,CLU,Deportivo Cuenca,Cuenca,fd0000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/4812.png,5513,ecu.deportivo_cuenca
4815,Atlético Junior,Atlético Junior,JUN,Atlético Junior,Atl. Junior,C60000,000055,https://a.espncdn.com/i/teamlogos/soccer/500/4815.png,5096,col.atletico_junior
4816,Liga de Quito,Liga de Quito,LDU,Liga de Quito,LDU,1c1d5c,000000,https://a.espncdn.com/i/teamlogos/soccer/500/4816.png,5510,ecu.ldu_quito
4817,Danubio,Danubio,DAN,Danubio,Danubio,0a0a0a,000000,https://a.espncdn.com/i/teamlogos/soccer/500/4817.png,5539,uru.danubio
4818,Deportivo Táchira,Deportivo Táchira,DTC,Deportivo Táchira,Táchira,1a1a1a,F8DD00,https://a.espncdn.com/i/teamlogos/soccer/500/4818.png,5328,ven.tachira
4873,Sampaio Corrêa,Sampaio Corrêa,SAM,Sampaio Corrêa,Sampaio Corrêa,FFD65A,DC0000,https://a.espncdn.com/i/teamlogos/soccer/500/4873.png,5629,bra.sampaio_correa-ma
4895,Indonesia,Indonesia,IDN,Indonesia,Indonesia,E70000,FFFFFF,https://a.espncdn.com/i/teamlogos/countries/500/idn.png,8192,idn
4928,Fortaleza CEIF,Fortaleza CEIF,FOR,Fortaleza CEIF,Fortaleza,DC0000,265891,https://a.espncdn.com/i/teamlogos/soccer/500/4928.png,3710,betbrain.fortaleza_ce
4935,Ypiranga,Ypiranga,YPI,Ypiranga,Ypiranga,FFD65A,004526,https://a.espncdn.com/i/teamlogos/soccer/500/4935.png,6060,team.ypiranga_ap.betbrain
5260,CFR Cluj-Napoca,CFR Cluj-Napoca,CLUJ,CFR Cluj-Napoca,CFR Cluj,94283f,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/5260.png,3722,rom.cfr-cluj-napoca
5264,Atlético Nacional,Atlético Nacional,NAL,Atlético Nacional,Atl. Nacional,06933c,000000,https://a.espncdn.com/i/teamlogos/soccer/500/5264.png,5393,col.atletico_nacional
5267,Alianza Atlético,Alianza Atlético,AAT,Alianza Atlético,Alianza Atl,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/5267.png,6089,per.alianza_atletico
5309,Guimaraes,Guimaraes,GUI,Guimaraes,Guimaraes,ffffff,000000,https://a.espncdn.com/i/teamlogos/soccer/500/5309.png,4723,por.guimaraes
5321,Adelaide United,Adelaide United,ADE,Adelaide United,Adelaide Utd,ea413c,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/5321.png,5574,aus.adelaide_united_fc
5322,Perth Glory,Perth Glory,PER,Perth Glory,Perth Glory,562D84,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/5322.png,5573,aus.perth_glory_fc
5323,Newcastle Jets,Newcastle Jets,NEW,Newcastle Jets,Newcastle Jets,0000dd,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/5323.png,5572,aus.newcastle_jets_fc
5325,Central Coast Mariners,Central Coast Mariners,CCM,Central Coast Mariners,CC Mariners,f5fe05,104C94,https://a.espncdn.com/i/teamlogos/soccer/500/5325.png,3447,aus.central_coast_mariners_fc
5326,Brisbane Roar,Brisbane Roar,BRR,Brisbane Roar,Brisbane,F5A12D,d3d3d3,https://a.espncdn.com/i/teamlogos/soccer/500/5326.png,1800,aus.queensland_roar_fc
5327,Sydney FC,Sydney FC,SYD,Sydney FC,Sydney FC,87cefa,fafafc,https://a.espncdn.com/i/teamlogos/soccer/500/5327.png,5370,aus.sydney_fc
5328,Melbourne Victory,Melbourne Victory,MVC,Melbourne Victory,Melbourne V,104C94,d3d3d3,https://a.espncdn.com/i/teamlogos/soccer/500/5328.png,5571,aus.melbourne_victory_fc
5404,Ceuta,Ceuta,CEU,Ceuta,Ceuta,000000,000000,,0,betbrain.ceuta
5413,Huesca,Huesca,HUE,Huesca,Huesca,000099,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/5413.png,3430,betbrain.huesca
5419,FC Cartagena,FC Cartagena,CAR,FC Cartagena,FC Cartagena,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/5419.png,3881,esp.fc_cartagena
5421,Barakaldo,Barakaldo,BAR,Barakaldo,Barakaldo,000000,000000,,0,betbrain.barakaldo
5424,Sant Andreu,Sant Andreu,AND,Sant Andreu,Sant Andreu,000000,000000,,0,
5463,Ponferradina,Ponferradina,PON,Ponferradina,Ponferradina,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/5463.png,4204,esp.ponferradina
5480,Boyacá Chicó,Boyacá Chicó,CHI,Boyacá Chicó,Chicó FC,0202db,000000,https://a.espncdn.com/i/teamlogos/soccer/500/5480.png,5776,col.boyaca_chico_fc
5481,Envigado,Envigado,ENV,Envigado,Envigado,EF7F02,000000,https://a.espncdn.com/i/teamlogos/soccer/500/5481.png,1842,col.envigado
5484,Millonarios,Millonarios,MIL,Millonarios,Millonarios,0202db,000000,https://a.espncdn.com/i/teamlogos/soccer/500/5484.png,5395,col.millonarios
5485,Deportivo Pasto,Deportivo Pasto,PAS,Deportivo Pasto,Pasto,fc0100,000000,https://a.espncdn.com/i/teamlogos/soccer/500/5485.png,5394,col.deportivo_pasto
5486,Deportivo Pereira,Deportivo Pereira,PER,Deportivo Pereira,Pereira,ffff00,ff0000,https://a.espncdn.com/i/teamlogos/soccer/500/5486.png,5777,col.deportivo_pereira
5488,Independiente Santa Fe,Independiente Santa Fe,SFE,Independiente Santa Fe,Santa Fe,E33439,fafafc,https://a.espncdn.com/i/teamlogos/soccer/500/5488.png,5395,col.independiente_santa_fe
5489,Deportes Tolima,Deportes Tolima,TOL,Deportes Tolima,Tolima,5b0528,000000,https://a.espncdn.com/i/teamlogos/soccer/500/5489.png,5420,col.deportes_tolima
5492,Liverpool,Liverpool,LIV,Liverpool,Liverpool,C60000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/5492.png,5527,uru.liverpool
5501,Wanderers,Wanderers,WAN,Wanderers,Wanderers,1a1a1a,fafafc,https://a.espncdn.com/i/teamlogos/soccer/500/5501.png,5539,uru.wanderers
5518,Cambodia,Cambodia,CAM,Cambodia,Cambodia,d50032,032EA1,https://a.espncdn.com/i/teamlogos/countries/500/cam.png,0,cam
5567,César Vallejo,César Vallejo,CVL,César Vallejo,Vallejo,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/5567.png,5570,per.cesar_vallejo
5570,Sport Boys,Sport Boys,SBA,Sport Boys,Sport Boys,ffadcc,000000,https://a.espncdn.com/i/teamlogos/soccer/500/5570.png,3004,per.sport_boys
5579,Oud-Heverlee Leuven,Oud-Heverlee Leuven,OHL,Oud-Heverlee Leuven,Oud-Heverlee,048a28,000000,https://a.espncdn.com/i/teamlogos/soccer/500/5579.png,4704,bel.oud-heverlee_leuven
5583,Sportivo Luqueño,Sportivo Luqueño,LUQ,Sportivo Luqueño,Luqueño,212121,000000,https://a.espncdn.com/i/teamlogos/soccer/500/5583.png,5456,par.sportivo_luqueno
5584,Nacional,Nacional,NAC,Nacional,Nacional,7CBDE7,000000,https://a.espncdn.com/i/teamlogos/soccer/500/5584.png,5410,par.nacional
5786,KV Kortrijk,KV Kortrijk,KVK,KV Kortrijk,KV Kortrijk,ff0000,cccccc,https://a.espncdn.com/i/teamlogos/soccer/500/5786.png,6655,bel.kv_kortrijk
5807,Union St.-Gilloise,Union St.-Gilloise,USG,Union St.-Gilloise,Union SG,FCEE33,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/5807.png,7079,team.union_st.-gilloise.betbrain
6017,Aucas,Aucas,AUC,Aucas,Aucas,CA1524,000000,https://a.espncdn.com/i/teamlogos/soccer/500/6017.png,6063,ecu.aucas
6037,Carabobo,Carabobo,CAR,Carabobo,Carabobo,000169,753000,https://a.espncdn.com/i/teamlogos/soccer/500/6037.png,1955,ven.carabobo
6046,Aurora,Aurora,AUR,Aurora,Aurora,00aae4,fafafc,https://a.espncdn.com/i/teamlogos/soccer/500/6046.png,0,bol.aurora
6054,Jorge Wilstermann,Jorge Wilstermann,WILS,Jorge Wilstermann,Wilstermann,25396B,fafafc,https://a.espncdn.com/i/teamlogos/soccer/500/6054.png,5435,bol.wilstermann
6072,O'Higgins,O'Higgins,OHI,O'Higgins,O'Higgins,517ab7,000000,https://a.espncdn.com/i/teamlogos/soccer/500/6072.png,1996,chi.ohiggins
6077,Houston Dynamo FC,Houston Dynamo FC,HOU,Houston Dynamo FC,Houston,ff6b00,101820,https://a.espncdn.com/i/teamlogos/soccer/500/6077.png,4791,usa.houston
6079,Red Bull Bragantino,Red Bull Bragantino,BRA,Red Bull Bragantino,Bragantino,000000,fafafc,https://a.espncdn.com/i/teamlogos/soccer/500/6079.png,5491,bra.bragantino
6086,Botafogo,Botafogo,BOT,Botafogo,Botafogo,000000,fafafc,https://a.espncdn.com/i/teamlogos/soccer/500/6086.png,5702,bra.botafogo
6087,Nova Iguaçu,Nova Iguaçu,NOV,Nova Iguaçu,Nova Iguaçu,fc7e01,000000,https://a.espncdn.com/i/teamlogos/soccer/500/6087.png,5446,bra.nova_iguacu
6137,Bucaramanga,Bucaramanga,BUC,Bucaramanga,Bucaramanga,212121,000000,https://a.espncdn.com/i/teamlogos/soccer/500/6137.png,5775,betbrain.bucaramanga
6154,América-MG,América-MG,AMG,América-MG,América-MG,417505,fafafc,https://a.espncdn.com/i/teamlogos/soccer/500/6154.png,5405,betbrain.amrica_mineiro
6170,Turkey U19,Turkey U19,TUR,Turkey U19,Turkey U19,E70000,fafafc,https://a.espncdn.com/i/teamlogos/countries/500/tur.png,0,tur.u19
6270,Juventude,Juventude,JUV,Juventude,Juventude,417505,fafafc,https://a.espncdn.com/i/teamlogos/soccer/500/6270.png,5472,bra.juventude
6272,Fortaleza,Fortaleza,FOR,Fortaleza,Fortaleza,,,https://a.espncdn.com/i/teamlogos/soccer/500/6272.png,5117,bra.fortaleza
6273,Grêmio,Grêmio,GRE,Grêmio,Grêmio,0093EC,000000,https://a.espncdn.com/i/teamlogos/soccer/500/6273.png,5115,bra.gremio
6302,SV Meppen,SV Meppen,MEP,SV Meppen,SV Meppen,000000,000000,,0,team.sv_meppen.betbrain
6318,Hallescher FC,Hallescher FC,HAL,Hallescher FC,Hallescher,1a1a1a,1a1a1a,,0,ger.hallescher_fc
6324,Sportfreunde Lotte,Sportfreunde Lotte,SFL,Sportfreunde Lotte,Sportfreunde,0000dd,0000dd,,0,ger.sportfreunde_lotte
6367,FC Ingolstadt 04,FC Ingolstadt 04,ING,FC Ingolstadt 04,Ingolstadt,e62a2a,1a1a1a,https://a.espncdn.com/i/teamlogos/soccer/500/6367.png,4185,betbrain.fc_ingolstadt_04
6392,SV Sandhausen,SV Sandhausen,SVS,SV Sandhausen,Sandhausen,1a1a1a,fafafc,https://a.espncdn.com/i/teamlogos/soccer/500/6392.png,2439,ger.sv_sandhausen.betbrain
6418,1. FC Heidenheim 1846,1. FC Heidenheim 1846,HDH,1. FC Heidenheim 1846,Heidenheim,DA0308,003399,https://a.espncdn.com/i/teamlogos/soccer/500/6418.png,4520,betbrain.heidenheimer_sb
6731,FC Farul Constanta,FC Farul Constanta,FFC,FC Farul Constanta,Farul Constanta,000000,C60000,,6788,team.fc-farul-constanta
6756,Godoy Cruz Antonio Tomba,Godoy Cruz Antonio Tomba,GCM,Godoy Cruz Antonio Tomba,Godoy Cruz,0060f0,000000,https://a.espncdn.com/i/teamlogos/soccer/500/6756.png,8699,arg.godoy_cruz_de_mendoza
6757,Serbia,Serbia,SRB,Serbia,Serbia,E70000,ffffff,https://a.espncdn.com/i/teamlogos/countries/500/sba.png,0,sba
6758,Mlada Boleslav,Mlada Boleslav,MLAD,Mlada Boleslav,M Boleslav,0000ff,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/6758.png,0,team.mlada-boleslav
6762,Portuguesa,Portuguesa,POR,Portuguesa,Portuguesa,010101,000000,https://a.espncdn.com/i/teamlogos/soccer/500/6762.png,5981,ven.portuguesa-v
6770,Myanmar,Myanmar,MYA,Myanmar,Myanmar,E70000,34B233,https://a.espncdn.com/i/teamlogos/countries/500/mya.png,0,mya
6775,Montenegro,Montenegro,MNE,Montenegro,Montenegro,E70000,ffffff,https://a.espncdn.com/i/teamlogos/countries/500/mtg.png,3923,mtg
6832,Almería,Almería,ALM,Almería,Almería,C8142F,1a1a1a,https://a.espncdn.com/i/teamlogos/soccer/500/6832.png,3024,esp.almeria
6870,Kasimpasa,Kasimpasa,KAS,Kasimpasa,Kasimpasa,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/6870.png,4977,team.kasimpasa.betbrain
6907,TSV Hartberg,TSV Hartberg,HAR,TSV Hartberg,TSV Hartberg,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/6907.png,5725,aut.tsv_hartberg
6912,UTA Arad,UTA Arad,UTA,UTA Arad,UTA Arad,000000,C60000,,8512,team.uta_arad.betbrain
6930,France U19,France U19,FRA,France U19,France U19,112855,ffffff,https://a.espncdn.com/i/teamlogos/countries/500/fra.png,0,fra.u19
6946,Ukraine U19,Ukraine U19,UKR,Ukraine U19,Ukraine U19,0074AB,fafafc,https://a.espncdn.com/i/teamlogos/countries/500/ukr.png,0,ukr.u19
6997,Brest,Brest,BRE,Brest,Brest,ef2f24,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/6997.png,4618,fra.brest
7013,VfL Osnabruck,VfL Osnabruck,OSN,VfL Osnabruck,Osnabruck,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/7013.png,3365,ger.vfl_osnabruck
7017,Dynamo Dresden,Dynamo Dresden,SGD,Dynamo Dresden,D Dresden,f2a71d,962807,https://a.espncdn.com/i/teamlogos/soccer/500/7017.png,0,ger.dynamo_dresden
7043,Rijnsburgse Boys,Rijnsburgse Boys,RBB,Rijnsburgse Boys,Rijnsburgse,ffde00,6088ff,https://a.espncdn.com/i/teamlogos/soccer/500/7043.png,3520,ned.rijnsburgse_boys
7045,ASWH,ASWH,ASWH,ASWH,ASWH,ffffff,0000ff,https://a.espncdn.com/i/teamlogos/soccer/500/7045.png,0,ned.aswh
7048,Sparta Nijerk,Sparta Nijerk,SPN,Sparta Nijerk,Sparta Nijerk,C60000,000000,,0,ned.sparta_nijerk
7112,Kawasaki Frontale,Kawasaki Frontale,KAW,Kawasaki Frontale,Kawasaki,b0d5fc,a8a003,https://a.espncdn.com/i/teamlogos/soccer/500/7112.png,6684,jpn.kawasaki_frontale
7116,Yokohama F. Marinos,Yokohama F. Marinos,YOK,Yokohama F. Marinos,Yokohama FC,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/7116.png,3957,jpn.yokohama_f._marinos
7120,Ulsan Hyundai,Ulsan Hyundai,ULS,Ulsan Hyundai,Ulsan,0143c6,dbad08,https://a.espncdn.com/i/teamlogos/soccer/500/7120.png,0,team.ulsan-horang-i
7123,Pakhtakor Tashkent,Pakhtakor Tashkent,PTA,Pakhtakor Tashkent,Pakhtakor,ffffff,000000,,0,team.pakhtakor-tashkent
7128,Al-Ain,Al-Ain,AlN,Al-Ain,Al-Ain,7300ec,000000,https://a.espncdn.com/i/teamlogos/soccer/500/7128.png,0,team.al-ain
7129,Al Gharafa,Al Gharafa,GHA,Al Gharafa,Al Gharafa,000000,000000,https://a.espncdn.com/guid/a0ee48aa-0d67-c802-ac49-7492db10d894/logos/default.png,0,team.al-gharafa
7131,Al Arabi,Al Arabi,ARA,Al Arabi,Al Arabi,ff020a,FFFFFF,,0,team.al-arabi
7135,Al Sadd,Al Sadd,SAD,Al Sadd,Al Sadd,ffffff,000000,https://a.espncdn.com/i/teamlogos/soccer/500/7135.png,0,team.al-sadd
7138,Buriram United,Buriram United,BUR,Buriram United,Buriram,000000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/7138.png,6753,team.provincial-electrical-authority
7166,Annan Athletic,Annan Athletic,ANN,Annan Athletic,Annan Athlet,F7AA25,000000,,6310,team.annan-athletic
7170,Fraserburgh,Fraserburgh,FRA,Fraserburgh,Fraserburgh,000000,000000,,0,team.fraserburgh
7206,UD Logroñés,UD Logroñés,LOG,UD Logroñés,UD Logroñés,C60000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/7206.png,4522,betbrain.logrones_cf
7257,Comunicaciones,Comunicaciones,COM,Comunicaciones,Comunicaciones,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/7257.png,4644,gua.comunicaciones
7279,Auckland City,Auckland City,ACFC,Auckland City,Auckland,0427CB,ABB2B9,https://a.espncdn.com/i/teamlogos/soccer/500/7279.png,0,nzl.auckland-city
7302,Orihuela,Orihuela,ORI,Orihuela,Orihuela,000000,000000,,0,betbrain.orihuela
7312,Melgar,Melgar,MGR,Melgar,Melgar,000000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/7312.png,5569,team.melgar
7318,Toronto FC,Toronto FC,TOR,Toronto FC,Toronto,aa182c,a2a9ad,https://a.espncdn.com/i/teamlogos/soccer/500/7318.png,4792,usa.toronto_fc
7320,Eldense,Eldense,ELD,Eldense,Eldense,000000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/7320.png,8953,betbrain.eldense
7347,Philippines,Philippines,PHI,Philippines,Philippines,1f449b,ce2931,https://a.espncdn.com/i/teamlogos/countries/500/phi.png,0,phi
7348,Laos,Laos,LAO,Laos,Laos,EF3340,003DA5,https://a.espncdn.com/i/teamlogos/countries/500/lao.png,0,lao
7349,Vietnam,Vietnam,VIE,Vietnam,Vietnam,E70000,FFCD00,https://a.espncdn.com/i/teamlogos/countries/500/vie.png,10059,vie
7385,Guarani,Guarani,GUA,Guarani,Guarani,C60000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/7385.png,5412,bra.guarani
7424,FC Khimki,FC Khimki,KHI,FC Khimki,FC Khimki,DB170C,000000,https://a.espncdn.com/i/teamlogos/soccer/500/7424.png,4275,rus.fc-khimki
7427,Ñublense,Ñublense,ÑUB,Ñublense,Ñublense,C22222,C22222,https://a.espncdn.com/i/teamlogos/soccer/500/7427.png,5423,chi.ublense
7445,La Equidad,La Equidad,EQD,La Equidad,La Equidad,327223,000000,https://a.espncdn.com/i/teamlogos/soccer/500/7445.png,3710,col.la_equidad
7466,Trinidense,Trinidense,TRI,Trinidense,Trinidense,000000,fafafc,https://a.espncdn.com/i/teamlogos/soccer/500/7466.png,6966,par.trinidense
7477,Vissel Kobe,Vissel Kobe,VIS,Vissel Kobe,Vissel Kobe,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/7477.png,6690,jpn.vissel-kobe
7521,Shandong Taishan,Shandong Taishan,SHT,Shandong Taishan,Shandong,C60000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/7521.png,6582,team.shandong-luneng-taishan
7525,Esteghlal,Esteghlal,EST,Esteghlal,Esteghlal,2167ff,fcfcfc,,0,team.esteghlal
7527,Al Rayyan,Al Rayyan,RAY,Al Rayyan,Al Rayyan,ef0e0e,fcfcfc,https://a.espncdn.com/guid/3537b0de-4d7e-d529-f36e-58888e65e902/logos/default.png,0,team.al-rayyan
